recurrence_order,tap_value,reflected_value,matrix_order,global_antiperiod_h,gcd_matrix_with_order,gcd_matrix_with_value,gcd_matrix_with_order_plus_value,v2_matrix_order,k_divides_matrix_order,v_divides_matrix_order,k_plus_v_divides_matrix_order
103,37,66,26863307065182057616360979451300747456678920240,,1,1,20,4,False,False,False
103,38,65,3579009809277418697532697293683322172136613120,,1,2,3,8,False,False,False
103,39,64,112219298869066983370500478589260493484258641800,,1,13,2,3,False,False,False
103,40,63,454322629168677956172838810932870968,,1,8,143,3,False,False,True
103,41,62,18610843242120328400040417967930289065305078584,,1,1,8,3,False,False,False
103,42,61,2454739069224563410901020249382824708300160,,1,2,5,7,False,False,False
103,43,60,208510499300073930439891005568213014382213451560,,1,1,2,3,False,False,False
103,44,59,2290566758808939249050938354513872323120477875440,,1,4,3,4,False,False,False
103,45,58,23757037079050131423378411686598116477206048,,1,1,4,5,False,False,False
103,46,57,1527549469079020305250787514354011460517997080,,1,2,1,3,False,False,False
103,47,56,6957596529882152968992225251835887181478451547013,,1,1,1,0,False,False,False
103,48,55,1260712965485371257506461925815928795641784,,1,8,1,3,False,False,False
103,49,54,7158021119225034744751600089576917534226988400,,1,7,8,4,False,False,False
103,50,53,2061510082928045324145844519062485090808430087992,,1,2,3,3,False,False,False
103,51,52,2462354076617618017646406644527235576,,1,1,14,3,False,False,False
103,52,51,78128214885269198359804567272800,,1,52,5,5,False,True,False
103,53,50,6957596529882152968992225251835887181478451547013,,1,1,1,0,False,False,False
103,54,49,16569489743709309807183894046024379940144008,,1,2,1,3,False,False,False
103,55,48,316206185559483195996930883956460489050301659440,,1,55,2,4,False,True,False
103,56,47,65459726253760269223562411802648692868864720,,1,8,3,4,False,False,False
103,57,46,117845395763895074024476793145815883321246080,,1,1,160,7,False,False,True
103,58,45,1030283731431345925601924124067350802127852801384,,1,2,1,3,False,False,False
103,59,44,6550831445422477487674400,,1,1,2,5,False,False,False
103,60,43,2386007040349945035963891072311989833583841006,,1,2,1,1,False,False,False
103,61,42,14296404324527672921860352585771335919873341304,,1,1,4,3,False,False,False
103,62,41,1579073930613695929594276523588160,,1,2,165,6,False,False,True
103,63,40,76018683938834341703252556896717078976420400,,1,7,2,4,False,False,False
103,64,39,6415313627630379874268561540802320,,1,16,1,4,False,False,False
103,65,38,6014714763113894956489003594605884218887028120,,1,65,56,3,False,True,False
103,66,37,16105506990942234361125226031384740605358347440,,1,2,13,4,False,False,False
103,67,36,13637443070791294580522061548424446004800,,1,67,170,6,False,True,True
103,68,35,50688040555158069298519168255921836,,1,4,3,2,False,False,False
103,69,34,128314156396241504197579848001192207730553851360,,1,1,4,5,False,False,False
103,70,33,384857905881604938993745256087739680,,1,10,1,5,False,False,False
103,71,32,3464306208766564178655622118019729108051697426802,,1,1,2,1,False,False,False
103,72,31,279162817244727080423655726463227341575171107920,,1,8,5,4,False,False,False
103,73,30,88411038365629235063488197724773356445677576,,1,1,8,3,False,False,False
103,74,29,45821808377632188456493688261854085008205304,,1,2,3,3,False,False,False
103,75,28,837091355332282812573298662776969224851810266308,,1,1,2,2,False,False,False
103,76,27,9195985409169508790245040941730665240,,1,4,1,3,False,False,False
103,77,26,552882921520622627497242745861440244448656808,,1,77,4,3,False,True,False
103,78,25,1159579782731304595231903008325566235003741890824,,1,2,1,3,False,False,False
103,79,24,869635744082525320744403713789073465855332299652,,1,1,26,2,False,False,False
103,80,23,44518404916530901744264393228770928684468645992,,1,8,3,3,False,False,False
103,81,22,252502368441497440142440182900506345120,,1,1,8,5,False,False,False
103,82,21,13103909655712496528296625843507907701742320,,1,2,5,4,False,False,False
103,83,20,185014828870238039750796066013746080,,1,1,2,5,False,False,False
103,84,19,7246269034124201980893499579250279024335974560,,1,28,11,5,False,False,False
103,85,18,57201589453488830175269508468576456337939600,,1,5,4,4,False,False,False
103,86,17,2319198837307793398383065189643925713800379165432,,1,2,21,3,False,False,False
103,87,16,6871700276426817747152815063541616969361433626640,,1,1,10,4,False,False,False
103,88,15,362998187891039280408011204605199771187032,,1,88,1,3,False,True,False
103,89,14,12029452131097521621111900173647032605712256880,,103,1,16,4,True,False,False
103,90,13,1963791801130104976533947315375836128951440,,1,10,1,4,False,False,False
103,91,12,6871700276426817747152815063541616969361433626640,,1,13,2,4,False,False,False
103,92,11,5328697427520308056117829058030407353416,,1,4,39,3,False,False,False
103,93,10,64422189592646617103785085698535200412360544724,,1,1,196,2,False,False,True
103,94,9,18475779193868478134465861298746351284,,1,2,1,2,False,False,False
103,95,8,545174423732708156336360522125263879189560,,1,5,22,3,False,False,False
103,96,7,52868620573479268250515561691964668591039560,,1,8,1,3,False,False,False
103,97,6,4831418782887253761157447230276929932913141200,,1,1,200,4,False,False,True
103,98,5,496062537355833223437963467143539275098595624856,,1,2,3,3,False,False,False
103,99,4,9823450760192116362308166589442102804190320,,1,11,2,4,False,False,False
103,100,3,556028011050379851660050313526284130288350569932,,1,4,1,2,False,False,False
103,101,2,2129659176578559219158209411571485313934721706,,1,1,2,1,False,False,False
103,102,1,579799706333819449657116026773218087023987942920,,1,2,5,3,False,False,False
104,1,103,20872789587651039709883005790740538206643949946826,,26,1,1,1,False,True,False
104,2,102,230914807418918480,,104,2,2,4,True,True,False
104,3,101,7158021121277935153276913517634108229338790480,,104,1,1,4,True,False,False
104,4,100,141212347232,70606173616,8,4,4,5,False,True,False
104,5,99,41745579179292917813953351511015323088870709282080,20872789589646458906976675755507661544435354641040,8,5,1,5,False,True,False
104,6,98,248490524102985576717760,,104,2,10,6,True,False,False
104,7,97,628990962726673700898457536659423251104833920,,8,1,1,7,False,False,False
104,8,96,6377288,,8,8,8,3,False,True,False
104,9,95,83801222811152006958280221108515714159263552,,8,1,1,6,False,False,False
104,10,94,2215721999150187253544,,104,2,38,3,True,False,False
104,11,93,41745579179292917813953351511015323088870709282080,20872789589646458906976675755507661544435354641040,8,1,5,5,False,False,False
104,12,92,1270911361280,,8,4,4,8,False,False,False
104,13,91,40898,,26,13,13,1,False,True,False
104,14,90,12922163778453346597864480,6461081889226673298932240,8,2,2,5,False,False,False
104,15,89,41745579179292917813953351511015323088870709282080,20872789589646458906976675755507661544435354641040,8,5,1,5,False,False,False
104,16,88,4251504,,8,16,24,4,False,True,False
104,17,87,5211036107793691952159482467971032241345082232684,,52,1,121,2,False,False,True
104,18,86,2584432755690669319572896,1292216377845334659786448,8,2,2,5,False,False,False
104,19,85,13039520297203537782133808051875274694702670640,,8,1,41,4,False,False,False
104,20,84,278927005760,,104,20,4,6,True,True,False
104,21,83,8349115835858583562790670302203064617774141856416,4174557917929291781395335151101532308887070928208,8,1,1,5,False,False,False
104,22,82,39880970130343452878560,,104,2,2,5,True,False,False
104,23,81,10393446668095561834874637556573228199395512713048,,8,1,1,3,False,False,False
104,24,80,704704,,104,8,64,6,True,False,False
104,25,79,1147118769321841437118753231045525882604860,,52,5,1,2,False,False,False
104,26,78,2080,1040,104,26,130,5,True,True,True
104,27,77,2534444948805644811693165701620328,,104,1,1,3,True,False,False
104,28,76,10167463313312,5083731656656,8,4,4,5,False,False,False
104,29,75,41745579179292917813953351511015323088870709282080,20872789589646458906976675755507661544435354641040,8,1,1,5,False,False,False
104,30,74,12922163778453346597864480,6461081889226673298932240,8,10,2,5,False,False,False
104,31,73,4926960976239081616347819988667107120,,104,31,5,4,True,True,False
104,32,72,26240,,8,32,8,7,False,True,False
104,33,71,652175121362788957009555689073438343277164881760,,8,1,1,5,False,False,False
104,34,70,6461045416230296127968692,,4,2,46,2,False,False,False
104,35,69,22092657781643798468506561069884345628991720,,104,35,1,3,True,True,False
104,36,68,282429536480,,104,4,140,5,True,False,True
104,37,67,20786893336191123685137265567213391332318336720586,,26,1,1,1,False,False,False
104,38,66,2188379782630247184160,,104,2,2,5,True,False,False
104,39,65,85280,42640,104,13,13,5,True,False,False
104,40,64,6365632,,104,8,16,6,True,False,False
104,41,63,200699885395284131335533075782930936268416500586,,26,1,1,1,False,False,False
104,42,62,398832215269961153120,,8,2,2,5,False,False,False
104,43,61,26183890704263137277674192438430182020124346,,2,1,1,1,False,False,False
104,44,60,97749169280,,8,4,148,7,False,False,True
104,45,59,399199597677195790935420737916306555078815792668,,52,1,1,2,False,False,False
104,46,58,8105110306037952532,,52,2,2,2,False,False,False
104,47,57,5218197397356183599663824323997622947707059383360,,8,47,1,6,False,True,False
104,48,56,472384,,8,16,8,6,False,False,False
104,49,55,5390699414855556006789747983661018175402655680,,104,1,17,6,True,False,False
104,50,54,12922163778453346597864480,6461081889226673298932240,8,10,2,5,False,False,False
104,51,53,802799591313122539925111681776868574372495379496,,104,1,1,3,True,False,False
104,52,52,416,208,104,52,52,5,True,True,False
104,53,51,802799591313122539925111681776868574372495379496,,104,1,1,3,True,False,False
104,54,50,12922163778453346597864480,6461081889226673298932240,8,2,2,5,False,False,False
104,55,49,5390699414855556006789747983661018175402655680,,104,55,1,6,True,True,False
104,56,48,6377288,,8,8,8,3,False,False,False
104,57,47,5218197397356183599663824323997622947707059383360,,8,1,1,6,False,False,False
104,58,46,8105110306037952532,,52,2,2,2,False,False,False
104,59,45,399199597677195790935420737916306555078815792668,,52,1,1,2,False,False,False
104,60,44,97749169280,,8,20,164,7,False,False,True
104,61,43,26183890704263137277674192438430182020124346,,2,1,1,1,False,False,False
104,62,42,398832215269961153120,,8,2,2,5,False,False,False
104,63,41,200699885395284131335533075782930936268416500586,,26,7,1,1,False,False,False
104,64,40,4251504,,8,16,24,4,False,False,False
104,65,39,85280,42640,104,65,13,5,True,True,False
104,66,38,2188379782630247184160,,104,2,10,5,True,False,False
104,67,37,20786893336191123685137265567213391332318336720586,,26,1,1,1,False,False,False
104,68,36,282429536480,,104,4,4,5,True,False,False
104,69,35,22092657781643798468506561069884345628991720,,104,1,1,3,True,False,False
104,70,34,6461045416230296127968692,,4,2,2,2,False,False,False
104,71,33,652175121362788957009555689073438343277164881760,,8,1,5,5,False,False,False
104,72,32,6377288,,8,8,8,3,False,False,False
104,73,31,4926960976239081616347819988667107120,,104,73,1,4,True,True,False
104,74,30,12922163778453346597864480,6461081889226673298932240,8,2,2,5,False,False,False
104,75,29,41745579179292917813953351511015323088870709282080,20872789589646458906976675755507661544435354641040,8,5,1,5,False,False,False
104,76,28,10167463313312,5083731656656,8,4,4,5,False,False,False
104,77,27,2534444948805644811693165701620328,,104,77,1,3,True,True,False
104,78,26,2080,1040,104,26,26,5,True,False,False
104,79,25,1147118769321841437118753231045525882604860,,52,1,1,2,False,False,False
104,80,24,2116048,,8,16,8,4,False,False,False
104,81,23,10393446668095561834874637556573228199395512713048,,8,1,1,3,False,False,False
104,82,22,39880970130343452878560,,104,2,2,5,True,False,False
104,83,21,8349115835858583562790670302203064617774141856416,4174557917929291781395335151101532308887070928208,8,1,1,5,False,False,False
104,84,20,278927005760,,104,4,4,6,True,False,False
104,85,19,13039520297203537782133808051875274694702670640,,8,5,1,4,False,False,False
104,86,18,2584432755690669319572896,1292216377845334659786448,8,2,2,5,False,False,False
104,87,17,5211036107793691952159482467971032241345082232684,,52,1,1,2,False,False,False
104,88,16,5668672,,8,8,64,6,False,False,False
104,89,15,41745579179292917813953351511015323088870709282080,20872789589646458906976675755507661544435354641040,8,1,1,5,False,False,False
104,90,14,12922163778453346597864480,6461081889226673298932240,8,10,2,5,False,False,False
104,91,13,40898,,26,13,13,1,False,False,False
104,92,12,1270911361280,,8,4,4,8,False,False,False
104,93,11,41745579179292917813953351511015323088870709282080,20872789589646458906976675755507661544435354641040,8,1,1,5,False,False,False
104,94,10,2215721999150187253544,,104,2,2,3,True,False,False
104,95,9,83801222811152006958280221108515714159263552,,8,1,1,6,False,False,False
104,96,8,26240,,8,32,40,7,False,False,False
104,97,7,628990962726673700898457536659423251104833920,,8,1,1,7,False,False,False
104,98,6,248490524102985576717760,,104,14,2,6,True,False,False
104,99,5,41745579179292917813953351511015323088870709282080,20872789589646458906976675755507661544435354641040,8,1,1,5,False,False,False
104,100,4,141212347232,70606173616,8,4,4,5,False,False,False
104,101,3,7158021121277935153276913517634108229338790480,,104,1,5,4,True,False,False
104,102,2,230914807418918480,,104,2,2,4,True,False,False
104,103,1,20872789587651039709883005790740538206643949946826,,26,1,1,1,False,False,False
105,1,104,4930434487951977353297080106510020095651040,,35,1,2,5,False,True,False
105,2,103,20872789589643721706431965645816622962655771022666,,1,2,1,1,False,True,False
105,3,102,72267787365221760,,15,3,12,7,False,True,False
105,4,101,4135115183770076959237586941683495965483929888,,1,4,1,5,False,True,False
105,5,100,1188649660,,5,5,110,2,False,True,True
105,6,99,102945537349512,,3,6,3,3,False,True,False
105,7,98,5510960,,35,7,112,4,False,True,True
105,8,97,20872789589646154773582819076653101668123856527946,,1,2,1,1,False,False,False
105,9,96,1384045943524959,,3,3,3,0,False,False,False
105,10,95,8394110530,,5,10,5,1,False,True,False
105,11,94,8514722156569494157740343054542451340262040960,,35,1,4,7,False,False,False
105,12,93,781742867958090,,15,6,9,1,False,False,False
105,13,92,257688760366005665518230564882810636351053761000,,5,1,2,3,False,False,False
105,14,91,7406168,,7,14,7,3,False,True,False
105,15,90,14520,,15,15,120,3,False,True,True
105,16,89,5783747246746785312504338730172,,7,4,1,2,False,False,False
105,17,88,11044642861228048025829024120922788002521840,,5,1,2,4,False,False,False
105,18,87,893405318039520,,15,6,123,5,False,False,True
105,19,86,1159599394598009714581996440348692188331138381120,,5,1,4,6,False,False,False
105,20,85,3486784400,,5,20,25,4,False,True,False
105,21,84,2541,,21,21,21,0,False,True,False
105,22,83,687170027642681774715281506354161696936143362664,,1,2,1,3,False,False,False
105,23,82,10737031571060280883772069818000272179418932480,,35,1,128,8,False,False,True
105,24,81,25015756856578566,,3,6,3,1,False,False,False
105,25,80,26150883005,,5,5,65,0,False,False,False
105,26,79,1287854664289182329779845163640863636131445731920,,5,2,1,4,False,False,False
105,27,78,37506289214180454,,3,3,6,1,False,False,False
105,28,77,16670654,,7,14,7,1,False,False,False
105,29,76,20621917832566774243389473761839998364854189384,,7,1,2,3,False,False,False
105,30,75,4680,,15,30,45,3,False,True,False
105,31,74,869567010288578736850435252357498377809313433760,,5,1,8,5,False,False,False
105,32,73,157005154635437836900775358173432755540574468980,,5,4,1,2,False,False,False
105,33,72,37506289214180454,,3,3,138,1,False,False,True
105,34,71,10431622780742377427219177763882934491668976406160,,35,2,1,4,False,False,False
105,35,70,455,,35,35,35,0,False,True,False
105,36,69,35616897519918,,3,6,3,1,False,False,False
105,37,68,579795346847887404785403572092420993839699103480,,35,1,2,3,False,False,False
105,38,67,1159599421645656825024052529762884488004595564264,,1,2,11,3,False,False,False
105,39,66,1029438225665520,,15,3,48,4,False,False,False
105,40,65,217890400,,35,40,5,5,False,True,False
105,41,64,7795085001071670914516264550386507533196461535048,,7,1,2,3,False,False,False
105,42,63,1680,,105,42,21,4,True,True,False
105,43,62,64687301984882080644494092419141764680717199233,,1,1,1,0,False,False,False
105,44,61,42928488809588747845136512334838451486531921058,,1,22,1,1,False,False,False
105,45,60,7800,,15,15,150,3,False,False,True
105,46,59,2550318947267380800521053149275709936436040,,35,46,1,3,False,True,False
105,47,58,869699020725228720913977903791808477940882386160,,35,47,8,4,False,True,False
105,48,57,423622692792,,3,24,9,3,False,False,False
105,49,56,50221171,,7,7,77,0,False,False,False
105,50,55,17433922000,,5,50,5,4,False,True,False
105,51,54,75047317648499559,,3,3,3,0,False,False,False
105,52,53,652274523149309729598644174927587621929724099520,,5,4,1,6,False,False,False
105,53,52,1956525636795657140496895585393837860608678718920,,5,1,2,3,False,False,False
105,54,51,953054400480,,105,6,3,5,True,False,False
105,55,50,1399018400,,5,5,160,5,False,False,True
105,56,49,616616,,7,56,7,3,False,True,False
105,57,48,34315188682440,,15,3,6,3,False,False,False
105,58,47,19386606065985611302137473850669233313303440,,5,2,1,4,False,False,False
105,59,46,9440809303544908519010330849600320615960,,35,1,4,3,False,False,False
105,60,45,10920,,105,60,15,3,True,True,False
105,61,44,331314120470578712809153583420756532451354835572,,1,1,2,2,False,False,False
105,62,43,13589265213561001920175644768777163332770168,,7,62,1,3,False,True,False
105,63,42,2184,,21,21,168,3,False,False,True
105,64,41,41745579179292917813953351511015323088870709282080,,5,32,1,5,False,False,False
105,65,40,23914840,,5,5,10,3,False,False,False
105,66,39,25015767297799896,,3,6,9,3,False,False,False
105,67,38,2684257359267576493925601755879762463670061840,,35,1,4,4,False,False,False
105,68,37,5211039376290336791590884756519059535099087166808,,7,4,1,3,False,False,False
105,69,36,9368040416804160,,105,3,6,6,True,False,False
105,70,35,280,,35,70,35,3,False,True,False
105,71,34,9788249512655404898370056136242789031720528080,,5,1,16,4,False,False,False
105,72,33,387420486,,3,6,3,1,False,False,False
105,73,32,47046107264361737269889447261356080411554641600,,5,1,2,6,False,False,False
105,74,31,13634325945291238832829527421270222171152245520,,5,2,1,4,False,False,False
105,75,30,16395,,15,15,15,0,False,False,False
105,76,29,250719358293713281417092593677591754691368,,1,4,1,3,False,False,False
105,77,28,1928836,,7,7,182,2,False,False,True
105,78,27,2779530283277760,,15,6,3,6,False,False,False
105,79,26,55660772239057223751937802014687097451827612376104,,1,1,8,3,False,False,False
105,80,25,3486784400,,5,80,5,4,False,True,False
105,81,24,36133870987423014,,3,3,6,1,False,False,False
105,82,23,193266570219075938108293202418576773435460736100,,5,2,11,2,False,False,False
105,83,22,3913029457008092723535509716905849259045536741040,,5,1,4,4,False,False,False
105,84,21,1638,,21,42,63,1,False,False,False
105,85,20,161392400,,5,5,10,4,False,False,False
105,86,19,2737200544706879150093964206491105040,,5,2,1,4,False,False,False
105,87,18,12391385772480,,15,3,192,6,False,False,True
105,88,17,12044826546552171466420597179443569955985064,,7,88,1,3,False,True,False
105,89,16,511009914624105484099014403006573103798174222014,,1,1,2,1,False,False,False
105,90,15,10920,,105,30,195,3,True,False,True
105,91,14,50221171,,7,91,7,0,False,True,False
105,92,13,42947884284235164038659001419784383375421833058,,1,46,1,1,False,False,False
105,93,12,18761828960134320,,15,3,6,4,False,False,False
105,94,11,2308598731516086253663432116410239796526692234216,,1,94,1,3,False,True,False
105,95,10,23245229320,,5,5,40,3,False,False,False
105,96,9,6253931369278320,,105,48,201,4,True,False,True
105,97,8,123583678011668233837767424636792015524800,,35,1,2,6,False,False,False
105,98,7,33480776,,7,14,7,3,False,False,False
105,99,6,75047317648499559,,3,33,3,0,False,False,False
105,100,5,8394110530,,5,10,5,1,False,False,False
105,101,4,7823717083312962976013498897907570864910098321200,,35,1,2,4,False,False,False
105,102,3,34738571518560,,105,6,207,5,True,False,True
105,103,2,65983404574743105939738964944844058690713354160,,35,1,208,4,False,False,True
105,104,1,261878815426571974247456540177575827839830720,,35,104,11,6,False,True,False
